idpozo,empresa,provincia,tipo_de_recurso,prod_pet,prod_gas,prod_agua,iny_agua,iny_gas,tef,inyeccion_total,eficiencia_pet
67468,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,462.95979,22.437125,8586.7734,0.0,0.0,320.54373,0.0,
128145,OILSTONE ENERGIA S.A.,Neuquén,CONVENCIONAL,462.86945,0.0,14395.1188,0.0,0.0,364.56249,0.0,
128146,OILSTONE ENERGIA S.A.,Neuquén,CONVENCIONAL,462.86945,0.0,14395.1188,0.0,0.0,364.56249,0.0,
157567,VISTA ENERGY ARGENTINA SAU,Neuquén,NO CONVENCIONAL,462.82300000000004,445.519,316.622,0.0,0.0,159.473,0.0,
127207,YPF S.A.,Santa Cruz,CONVENCIONAL,462.81,17.72,6080.06,0.0,0.0,325.62,0.0,
147153,YPF S.A.,Neuquén,NO CONVENCIONAL,462.69,179.28,48.96,0.0,0.0,366.0,0.0,
126453,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,462.63466,7.480978,13655.5094,0.0,0.0,346.11459,0.0,
71925,PETROQUIMICA COMODORO RIVADAVIA S.A.,La Pampa,CONVENCIONAL,462.61629,95.281929,538.47175,0.0,0.0,351.17708,0.0,
145741,YPF S.A.,Rio Negro,CONVENCIONAL,462.59000000000003,18.36,5143.1,0.0,0.0,318.18,0.0,
109991,YPF S.A.,Mendoza,CONVENCIONAL,462.53,61.09,14747.55,0.0,0.0,351.58,0.0,
147300,YPF S.A.,Neuquén,NO CONVENCIONAL,462.48,232.04999999999998,133.39,0.0,0.0,366.0,0.0,
159911,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,462.44,0.0,82.95,0.0,0.0,299.99,0.0,
116882,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,462.37,0.0,13717.39,0.0,0.0,293.68,0.0,
144586,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,462.29043,53.711977,466.49856,0.0,0.0,365.29167,0.0,
130078,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,462.27934,0.0,20104.9801,0.0,0.0,284.60625,0.0,
145568,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,462.26333,6.422034000000001,17307.2467,0.0,0.0,311.74306,0.0,
144947,YPF S.A.,Neuquén,CONVENCIONAL,462.26,58.6,0.0,0.0,0.0,236.38,0.0,
92644,YPF S.A.,Chubut,CONVENCIONAL,462.25,37.02,1266.93,0.0,0.0,343.3,0.0,
3603,Petrolera Aconcagua Energia S.A.,Rio Negro,CONVENCIONAL,462.16711589,77.457251965,12958.744778,0.0,0.0,230.00833333,0.0,
147322,YPF S.A.,Rio Negro,CONVENCIONAL,462.12,9.82,30724.98,0.0,0.0,335.90999999999997,0.0,
159578,YPF S.A.,Mendoza,CONVENCIONAL,462.12,5.140000000000001,3.56,0.0,0.0,359.95,0.0,
158455,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,462.00807,9.371728000000001,29409.184,0.0,0.0,360.58333,0.0,
135160,PETROQUIMICA COMODORO RIVADAVIA S.A.,La Pampa,CONVENCIONAL,461.92125,18.463281,528.06861,0.0,0.0,283.55695000000003,0.0,
65107,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,461.91785,0.0,7164.1075,0.0,0.0,364.71875,0.0,
47580,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,461.85034,153.991652,403.21715,0.0,0.0,365.09723,0.0,
134010,YPF S.A.,Rio Negro,NO CONVENCIONAL,461.85,2434.33,81.76,0.0,0.0,360.29,0.0,
158641,YPF S.A.,Mendoza,CONVENCIONAL,461.82000000000005,1.66,5.08,0.0,0.0,60.42,0.0,
48250,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,461.77188,21.534211,2330.616,0.0,0.0,354.86666,0.0,
131305,YPF S.A.,Santa Cruz,CONVENCIONAL,461.7,0.0,52.79,0.0,0.0,258.1,0.0,
105111,YPF S.A.,Santa Cruz,CONVENCIONAL,461.7,12.940000000000001,7725.44,0.0,0.0,106.53999999999999,0.0,
49024,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,461.58252,5.361454,5143.2732,0.0,0.0,363.09374,0.0,
50917,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,461.578,0.0,52.565999999999995,0.0,0.0,350.9375,0.0,
52626,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,461.54685,0.0,15209.432,0.0,0.0,292.26041,0.0,
101653,YPF S.A.,Santa Cruz,CONVENCIONAL,461.49,14.469999999999999,1006.2,0.0,0.0,318.66,0.0,
122818,YPF S.A.,Mendoza,CONVENCIONAL,461.49,41.81,79760.16,0.0,0.0,362.18,0.0,
103059,YPF S.A.,Santa Cruz,CONVENCIONAL,461.44,81.15,17191.25,0.0,0.0,278.11,0.0,
162507,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,461.43644,649.44307,932.47664,0.0,0.0,360.88056,0.0,
73308,YPF S.A.,Neuquén,CONVENCIONAL,461.3,11.24,53825.49,0.0,0.0,361.13,0.0,
44173,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,461.29656,85.51788599999999,12571.6729,0.0,0.0,363.25695,0.0,
129548,MADALENA ENERGY ARGENTINA SRL ,Rio Negro,CONVENCIONAL,461.28554,275.53537,2713.7459,0.0,0.0,363.29237,0.0,
160458,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,461.26416,2035.20369,14509.2275,0.0,0.0,364.39932,0.0,
100606,YPF S.A.,Santa Cruz,CONVENCIONAL,461.22,0.0,5197.07,0.0,0.0,351.56,0.0,
114200,YPF S.A.,Mendoza,CONVENCIONAL,461.21,39.15,8566.96,0.0,0.0,364.3,0.0,
156927,TOTAL AUSTRAL S.A.,Neuquén,NO CONVENCIONAL,461.12447,15265.8521,97.023717,0.0,0.0,277.65070000000003,0.0,
108288,YPF S.A.,Chubut,CONVENCIONAL,461.11,0.0,21199.55,0.0,0.0,217.35,0.0,
165411,YPF S.A.,Chubut,CONVENCIONAL,461.1,532.28,3252.67,0.0,0.0,180.92000000000002,0.0,
134224,YPF S.A.,Chubut,CONVENCIONAL,461.06,35.4,46033.5,0.0,0.0,310.13,0.0,
158793,YPF S.A.,Rio Negro,NO CONVENCIONAL,461.05,3479.67,175.1,0.0,0.0,364.36,0.0,
144506,YPF S.A.,Mendoza,CONVENCIONAL,460.98,300.37,181.45,0.0,0.0,361.82,0.0,
116275,YPF S.A.,Mendoza,CONVENCIONAL,460.98,37.62,64871.15,0.0,0.0,327.24,0.0,
155463,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,460.93330000000003,6.943517,21077.905,0.0,0.0,292.6257,0.0,
135887,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,460.6,0.0,5810.05,0.0,0.0,113.96000000000001,0.0,
153050,YPF S.A.,Santa Cruz,CONVENCIONAL,460.48,0.0,1317.0,0.0,0.0,241.82999999999998,0.0,
130493,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,460.40326,123.969996,204.14271,0.0,0.0,365.75001,0.0,
145303,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,460.33256,1.305637,9799.9154,0.0,0.0,363.55208,0.0,
71878,PETROQUIMICA COMODORO RIVADAVIA S.A.,La Pampa,CONVENCIONAL,460.29725,583.9771,1658.99533,0.0,0.0,361.54928,0.0,
102313,YPF S.A.,Santa Cruz,CONVENCIONAL,460.23,0.0,17607.83,0.0,0.0,296.93,0.0,
44132,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,460.17719,38.198547000000005,10264.1749,0.0,0.0,332.84374,0.0,
52802,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,460.12872,0.0,26799.319,0.0,0.0,302.99306,0.0,
112328,YPF S.A.,Neuquén,CONVENCIONAL,459.94,140.23,8993.06,0.0,0.0,361.48,0.0,
131696,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,459.89884,687.6387,403.8202,0.0,0.0,344.95834,0.0,
70175,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,459.89154,0.0,2337.1801,0.0,0.0,363.23263,0.0,
100167,YPF S.A.,Santa Cruz,CONVENCIONAL,459.73,133.24,5255.150000000001,0.0,0.0,356.82,0.0,
77938,OILSTONE ENERGIA S.A.,Neuquén,CONVENCIONAL,459.722513,54.478028,17021.8668,0.0,0.0,270.72915,0.0,
160307,TECPETROL S.A.,Neuquén,NO CONVENCIONAL,459.7191,19522.539,9524.20066,0.0,0.0,201.035416,0.0,
147520,PETROQUIMICA COMODORO RIVADAVIA S.A.,Mendoza,CONVENCIONAL,459.63595,101.638876,1520.86077,0.0,0.0,361.08403,0.0,
158342,YPF S.A.,Chubut,CONVENCIONAL,459.63,47.46,175.12,0.0,0.0,293.99,0.0,
161832,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,459.62299,100.021205,11834.172199999999,0.0,0.0,365.21876,0.0,
130867,YPF S.A.,Mendoza,CONVENCIONAL,459.56,19.52,38106.19,0.0,0.0,290.56,0.0,
163809,PETROQUIMICA COMODORO RIVADAVIA S.A.,Mendoza,CONVENCIONAL,459.54161999999997,100.684429,1293.79618,0.0,0.0,337.85,0.0,
129991,CAPEX S.A.,Chubut,CONVENCIONAL,459.53,15.6,4844.12,0.0,0.0,280.37,0.0,
166159,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,459.4477,12.25144,1208.046,0.0,0.0,26.0625,0.0,
96831,YPF S.A.,Santa Cruz,CONVENCIONAL,459.38,25.84,5651.84,0.0,0.0,347.92,0.0,
135655,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,459.35382,0.0,702.5843,0.0,0.0,364.39931,0.0,
65183,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,459.24111,0.0,3119.9983,0.0,0.0,363.50834,0.0,
109745,YPF S.A.,Chubut,CONVENCIONAL,459.2,0.0,15360.88,0.0,0.0,242.67000000000002,0.0,
144495,YPF S.A.,Santa Cruz,CONVENCIONAL,459.13,0.0,27632.34,0.0,0.0,346.86,0.0,
160308,TECPETROL S.A.,Neuquén,NO CONVENCIONAL,459.12743,19555.899,231.057006,0.0,0.0,199.892362,0.0,
48756,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,459.09882,29.304617,17915.553,0.0,0.0,363.71528,0.0,
36149,YPF S.A.,Tierra del Fuego,CONVENCIONAL,459.09000000000003,22.5,6472.93,0.0,0.0,257.08,0.0,
161912,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,459.03999999999996,0.0,17538.94,0.0,0.0,321.04,0.0,
126291,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,458.99345999999997,9.095096999999999,30331.162,0.0,0.0,358.15,0.0,
6964,TECPETROL S.A.,Chubut,CONVENCIONAL,458.98849,0.0,4607.6341,0.0,0.0,357.65626,0.0,
158715,YPF S.A.,Chubut,CONVENCIONAL,458.92,192.6,2182.39,0.0,0.0,345.37,0.0,
163496,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,458.908709,0.0,14285.0396,0.0,0.0,226.166673,0.0,
155019,YPF S.A.,Mendoza,CONVENCIONAL,458.9,3.84,6.59,0.0,0.0,300.02,0.0,
44009,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,458.81977,0.0,6332.839,0.0,0.0,342.25554,0.0,
154857,YPF S.A.,Chubut,CONVENCIONAL,458.81,34.82,1805.84,0.0,0.0,257.13,0.0,
155675,YPF S.A.,Santa Cruz,CONVENCIONAL,458.81,0.0,1898.06,0.0,0.0,338.0,0.0,
98401,YPF S.A.,Santa Cruz,CONVENCIONAL,458.68,11.52,945.5600000000001,0.0,0.0,359.86,0.0,
125796,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,458.67882,265.77151000000003,434.76732,0.0,0.0,352.51389,0.0,
123317,YPF S.A.,Mendoza,CONVENCIONAL,458.66,44.36,23443.53,0.0,0.0,360.6,0.0,
126006,Petrolera Aconcagua Energia S.A.,Rio Negro,CONVENCIONAL,458.64642001,134.453036381,4146.8606179,0.0,0.0,270.86508333,0.0,
47516,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,458.55971,47.091443999999996,26873.941,0.0,0.0,365.45834,0.0,
129110,YPF S.A.,Neuquén,CONVENCIONAL,458.46,18.4,3869.56,0.0,0.0,308.52,0.0,
164117,YPF S.A.,Santa Cruz,CONVENCIONAL,458.39000000000004,2297.44,545.2,0.0,0.0,339.66,0.0,
7244,TECPETROL S.A.,Chubut,CONVENCIONAL,458.32403,0.0,10731.8224,0.0,0.0,262.66666,0.0,
158170,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,458.29332,10637.7611,0.0,0.0,0.0,364.53473,0.0,
119832,CAPEX S.A.,Chubut,CONVENCIONAL,458.23,51.25,330.43,0.0,0.0,293.57,0.0,
97107,YPF S.A.,Santa Cruz,CONVENCIONAL,458.16,0.0,15367.89,0.0,0.0,349.91,0.0,
110113,YPF S.A.,Neuquén,CONVENCIONAL,458.11,17.03,15245.9,0.0,0.0,359.36,0.0,
98237,YPF S.A.,Santa Cruz,CONVENCIONAL,458.1,0.0,996.54,0.0,0.0,238.46,0.0,
93491,YPF S.A.,Chubut,CONVENCIONAL,458.1,31.67,7917.34,0.0,0.0,346.43,0.0,
164344,PETROQUIMICA COMODORO RIVADAVIA S.A.,La Pampa,CONVENCIONAL,458.01144999999997,115.720623,25688.296000000002,0.0,0.0,340.6243,0.0,
132807,YPF S.A.,Santa Cruz,CONVENCIONAL,457.96000000000004,23.85,2504.22,0.0,0.0,311.4,0.0,
47512,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,457.94538,34.751764,50330.687,0.0,0.0,364.62847,0.0,
144237,YPF S.A.,Santa Cruz,CONVENCIONAL,457.85,62.37,26508.67,0.0,0.0,352.03,0.0,
135541,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,457.82301,0.0,6031.1438,0.0,0.0,364.77916,0.0,
153686,YPF S.A.,Santa Cruz,CONVENCIONAL,457.82,0.0,284.05,0.0,0.0,280.96999999999997,0.0,
72654,YPF S.A.,Neuquén,CONVENCIONAL,457.81,12.17,56689.63,0.0,0.0,351.12,0.0,
117814,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,457.75,0.0,20704.94,0.0,0.0,316.36,0.0,
153150,YPF S.A.,Neuquén,CONVENCIONAL,457.72,203.65,30.66,0.0,0.0,354.44,0.0,
3533,Petrolera Aconcagua Energia S.A.,Rio Negro,CONVENCIONAL,457.62868284,81.960030035,14048.529083,0.0,0.0,349.14566666999997,0.0,
117303,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,457.57,0.0,65570.93,0.0,0.0,283.77,0.0,
102276,YPF S.A.,Santa Cruz,CONVENCIONAL,457.52,0.0,6360.45,0.0,0.0,312.62,0.0,
35802,YPF S.A.,Tierra del Fuego,CONVENCIONAL,457.49,0.0,10768.96,0.0,0.0,320.96,0.0,
136671,CAPEX S.A.,Chubut,CONVENCIONAL,457.40999999999997,56.730000000000004,2500.26,0.0,0.0,329.38,0.0,
133831,CHEVRON ARGENTINA S.R.L.,Neuquén,CONVENCIONAL,457.40999999999997,51.44081,92186.1,0.0,0.0,348.60766666333336,0.0,
46691,PETROLEOS SUDAMERICANOS S.A.,Rio Negro,CONVENCIONAL,457.386326,84.456866,40054.0645,0.0,0.0,336.100674,0.0,
133903,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,457.35071,643.39945,6127.8127,0.0,0.0,356.63542,0.0,
125605,PETROQUIMICA COMODORO RIVADAVIA S.A.,La Pampa,CONVENCIONAL,457.34718999999996,211.39649,1483.22914,0.0,0.0,360.0125,0.0,
134479,PLUSPETROL S.A.,La Pampa,CONVENCIONAL,457.302,0.0,26892.322,0.0,0.0,354.0,0.0,
145216,YPF S.A.,Santa Cruz,CONVENCIONAL,457.3,13.42,891.96,0.0,0.0,365.89,0.0,
47596,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,457.09224,48.683039,1405.23759,0.0,0.0,365.63542,0.0,
48166,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,456.87309,44.073551,23727.2597,0.0,0.0,325.362503,0.0,
127583,YPF S.A.,Santa Cruz,CONVENCIONAL,456.82,405.2,4468.84,0.0,0.0,321.96,0.0,
111386,YPF S.A.,Neuquén,CONVENCIONAL,456.75,9.63,31898.2,0.0,0.0,316.17,0.0,
52016,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,456.70693,0.0,23500.5,0.0,0.0,303.24236,0.0,
153903,PLUSPETROL S.A.,Mendoza,CONVENCIONAL,456.685,1.758,3046.713,0.0,0.0,341.0,0.0,
52814,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,456.64329,2.985356,2261.2397,0.0,0.0,300.16668,0.0,
162969,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,456.525396,4793.6196,858.949609,0.0,0.0,343.58889,0.0,
161002,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,456.41999999999996,0.0,21273.87,0.0,0.0,304.61,0.0,
135330,Petrolera Aconcagua Energia S.A.,Neuquén,CONVENCIONAL,456.34159814,125.42687514400001,3169.2665968,0.0,0.0,363.53541666,0.0,
136666,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,456.34,0.0,48530.36,0.0,0.0,320.65,0.0,
133775,YPF S.A.,Chubut,CONVENCIONAL,456.32,871.4300000000001,5648.14,0.0,0.0,326.52,0.0,
136345,YPF S.A.,Chubut,CONVENCIONAL,456.32,103.6,5980.55,0.0,0.0,338.88,0.0,
29118,INGENIERIA ALPA S.A.,Santa Cruz,CONVENCIONAL,456.3,41.98,190.64000000000001,0.0,0.0,214.0,0.0,
35528,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,456.29599,1.537242,5077.6323,0.0,0.0,361.09723,0.0,
160375,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,456.29054,0.0,1957.6673,0.0,0.0,364.04512,0.0,
103845,YPF S.A.,Santa Cruz,CONVENCIONAL,456.24,0.0,47910.55,0.0,0.0,345.24,0.0,
116510,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,456.18,0.0,22754.92,0.0,0.0,332.94,0.0,
131433,OILSTONE ENERGIA S.A.,Neuquén,CONVENCIONAL,456.02738999999997,88.91328,26.627,0.0,0.0,359.22912,0.0,
103218,YPF S.A.,Santa Cruz,CONVENCIONAL,455.87,0.0,25650.36,0.0,0.0,290.16,0.0,
129945,PLUSPETROL S.A.,Mendoza,CONVENCIONAL,455.847,33.975,7459.966,0.0,0.0,342.0,0.0,
145413,YPF S.A.,Santa Cruz,CONVENCIONAL,455.78,0.0,2506.19,0.0,0.0,348.57,0.0,
65646,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,455.70254,0.0,3490.996,0.0,0.0,365.02083,0.0,
5741,Petrolera Aconcagua Energia S.A.,Neuquén,CONVENCIONAL,455.69083142,70.172213499,3305.30767048,0.0,0.0,243.66194444,0.0,
155071,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,455.67254,45.696513,20025.093,0.0,0.0,288.61667,0.0,
52445,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,455.66911,0.0,26348.776,0.0,0.0,303.04861,0.0,
163982,CAPEX S.A.,Chubut,CONVENCIONAL,455.63,12.47,19537.35,0.0,0.0,333.61,0.0,
103381,YPF S.A.,Santa Cruz,CONVENCIONAL,455.55,23.27,2778.94,0.0,0.0,355.17,0.0,
133700,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,455.54484,36.579167,122.99577,0.0,0.0,365.79167,0.0,
48670,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,455.54446,0.0,12653.0191,0.0,0.0,365.31249,0.0,
144946,YPF S.A.,Neuquén,NO CONVENCIONAL,455.54,173.19,493.7,0.0,0.0,365.71,0.0,
155195,YPF S.A.,Mendoza,CONVENCIONAL,455.48,23.32,5190.0599999999995,0.0,0.0,298.16,0.0,
127987,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,455.47574,0.39188500000000004,23019.255,0.0,0.0,364.18473,0.0,
133382,PETROLEOS SUDAMERICANOS S.A.,Rio Negro,CONVENCIONAL,455.306262,245.830851425,28097.318264,0.0,0.0,345.39401,0.0,
157276,YPF S.A.,Santa Cruz,CONVENCIONAL,455.19,35.83,1597.58,0.0,0.0,362.49,0.0,
154869,YPF S.A.,Santa Cruz,CONVENCIONAL,455.08,187.15,7489.6900000000005,0.0,0.0,299.62,0.0,
144382,YPF S.A.,Neuquén,CONVENCIONAL,455.06,11.16,5190.76,0.0,0.0,357.36,0.0,
102196,YPF S.A.,Santa Cruz,CONVENCIONAL,454.94,139.5,518.48,0.0,0.0,349.3,0.0,
144953,PETROLEOS SUDAMERICANOS S.A.,Rio Negro,CONVENCIONAL,454.86868400000003,22.2295,7416.615336,0.0,0.0,361.6979,0.0,
146999,YPF S.A.,Neuquén,NO CONVENCIONAL,454.73,104.31,65.3,0.0,0.0,66.75,0.0,
137386,YPF S.A.,Mendoza,CONVENCIONAL,454.6,31.11,3662.9700000000003,0.0,0.0,283.5,0.0,
134601,Petrolera Aconcagua Energia S.A.,Rio Negro,CONVENCIONAL,454.57922346,89.699841699,3852.5265506,0.0,0.0,364.71249999,0.0,
52210,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,454.56051,0.0,35251.135,0.0,0.0,303.46806,0.0,
48995,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,454.51048,162.74418,9001.9873,0.0,0.0,344.10071,0.0,
99078,YPF S.A.,Santa Cruz,CONVENCIONAL,454.5,58.04,793.38,0.0,0.0,356.55,0.0,
121003,YPF S.A.,Chubut,CONVENCIONAL,454.45,0.0,1995.42,0.0,0.0,316.94,0.0,
104635,YPF S.A.,Santa Cruz,CONVENCIONAL,454.36,0.0,1169.4,0.0,0.0,299.49,0.0,
102434,YPF S.A.,Santa Cruz,CONVENCIONAL,454.34,0.0,3152.63,0.0,0.0,304.45,0.0,
161715,YPF S.A.,Chubut,CONVENCIONAL,454.3,42.58,4885.59,0.0,0.0,268.19,0.0,
10316,TOTAL AUSTRAL S.A.,Tierra del Fuego,CONVENCIONAL,454.26069,16878.4854,798.98605,0.0,0.0,348.81596,0.0,
156990,YPF S.A.,Chubut,CONVENCIONAL,454.14,46.42,1061.52,0.0,0.0,286.79,0.0,
99871,YPF S.A.,Santa Cruz,CONVENCIONAL,454.11,58.34,14769.91,0.0,0.0,355.51,0.0,
9215,CHEVRON ARGENTINA S.R.L.,Neuquén,CONVENCIONAL,454.11,156.84405,42537.59,0.0,0.0,361.41466667,0.0,
166144,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,454.0859,291.7469,74.26012,0.0,0.0,19.9375,0.0,
155095,VISTA ENERGY ARGENTINA SAU,Neuquén,NO CONVENCIONAL,454.013,444.203,107.072,0.0,0.0,159.425,0.0,
133293,YPF S.A.,Mendoza,CONVENCIONAL,454.01,88.87,2809.27,0.0,0.0,289.06,0.0,
66339,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,454.005375,0.0,2096.25629,0.0,0.0,329.951376,0.0,
145517,YPF S.A.,Santa Cruz,CONVENCIONAL,454.0,68.37,2627.29,0.0,0.0,344.68,0.0,
73133,YPF S.A.,Neuquén,CONVENCIONAL,453.96,101.54,17586.61,0.0,0.0,356.4,0.0,
157362,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,453.840017,0.0,3806.7013,0.0,0.0,325.23681,0.0,
48752,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,453.78349,11.081776000000001,10424.3095,0.0,0.0,365.25348,0.0,
99283,YPF S.A.,Santa Cruz,CONVENCIONAL,453.78,41.129999999999995,35372.979999999996,0.0,0.0,361.94,0.0,
160986,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,CONVENCIONAL,453.77,0.0,11496.82,0.0,0.0,243.86,0.0,
108268,YPF S.A.,Chubut,CONVENCIONAL,453.76,0.0,19471.16,0.0,0.0,266.19,0.0,
145653,PETROQUIMICA COMODORO RIVADAVIA S.A.,La Pampa,CONVENCIONAL,453.71054,40.745122,146.14242,0.0,0.0,354.90973,0.0,
153121,YPF S.A.,Santa Cruz,CONVENCIONAL,453.65,9.959999999999999,30912.079999999998,0.0,0.0,336.38,0.0,
154867,YPF S.A.,Santa Cruz,CONVENCIONAL,453.46999999999997,30.47,990.27,0.0,0.0,318.29,0.0,
147035,Petrolera Aconcagua Energia S.A.,Rio Negro,CONVENCIONAL,453.46222935000003,58.684944587,4285.7797967999995,0.0,0.0,297.81749999699997,0.0,
164018,YPF S.A.,Chubut,CONVENCIONAL,453.38,18.46,50.010000000000005,0.0,0.0,335.71,0.0,
101551,YPF S.A.,Santa Cruz,CONVENCIONAL,453.38,0.0,35786.229999999996,0.0,0.0,317.0,0.0,
115564,YPF S.A.,Neuquén,CONVENCIONAL,453.36,95.91,13315.37,0.0,0.0,336.71,0.0,
101877,YPF S.A.,Santa Cruz,CONVENCIONAL,453.36,19.26,470.40000000000003,0.0,0.0,364.77,0.0,
156287,YPF S.A.,Neuquén,CONVENCIONAL,453.27,62.78,12393.15,0.0,0.0,231.37,0.0,
48831,PAN AMERICAN ENERGY SL,Chubut,CONVENCIONAL,453.19029,162.367363,2989.9683,0.0,0.0,291.70139,0.0,
161882,YPF S.A.,Santa Cruz,CONVENCIONAL,453.12,0.0,60.92,0.0,0.0,295.5,0.0,
120944,YPF S.A.,Chubut,CONVENCIONAL,452.99,0.0,25343.09,0.0,0.0,321.23,0.0,
99568,YPF S.A.,Santa Cruz,CONVENCIONAL,452.88,31.88,1788.1100000000001,0.0,0.0,351.42,0.0,
44147,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,452.81114099999996,73.474839,10249.774051,8098.0,0.0,262.36459,8098.0,0.05591641652259817
143730,PETROLEOS SUDAMERICANOS S.A.,Rio Negro,CONVENCIONAL,452.810864,321.313916534,19579.807432999998,0.0,0.0,353.94845554,0.0,
6411,TECPETROL S.A.,Chubut,CONVENCIONAL,452.79516,0.0,3348.2604,0.0,0.0,324.81945,0.0,
127574,YPF S.A.,Santa Cruz,CONVENCIONAL,452.74,252.06,330.91999999999996,0.0,0.0,350.72,0.0,
137864,Pilgrim Energy S.A.,Chubut,CONVENCIONAL,452.675,778.0666333,50.2972,0.0,0.0,353.1333333333333,0.0,
97675,YPF S.A.,Santa Cruz,CONVENCIONAL,452.62,73.86,4790.36,0.0,0.0,361.6,0.0,
65069,CGC ENERGIA SAU,Santa Cruz,CONVENCIONAL,452.61552,0.0,1831.8739,0.0,0.0,363.55067,0.0,
155678,YPF S.A.,Santa Cruz,CONVENCIONAL,452.53000000000003,475.35,3891.83,0.0,0.0,317.26,0.0,
122700,YPF S.A.,Mendoza,CONVENCIONAL,452.52,41.83,18112.27,0.0,0.0,335.71,0.0,
73446,YPF S.A.,Neuquén,CONVENCIONAL,452.5,53.18,34013.31,0.0,0.0,349.52,0.0,
44070,PAN AMERICAN ENERGY SL,Santa Cruz,CONVENCIONAL,452.48874,48.603272000000004,535.42578,0.0,0.0,353.50208,0.0,
